datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2023-08-01 12:00:00,aq_g5_120,hourly,72.35921052631579,6.438306105263158,3.41025802631579,airqo,12.9,12.9,18.53,18.53,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.324473684210524
2023-08-01 13:00:00,aq_g5_120,hourly,70.75761904761904,6.139619642857143,3.2520782142857145,airqo,12.12,12.12,16.09,16.09,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.634761904761906
2023-08-01 14:00:00,aq_g5_120,hourly,69.63829268292683,6.289536658536584,3.331458,airqo,15.43,15.43,16.39,16.39,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.04878048780488
2023-08-01 16:00:00,aq_g5_120,hourly,71.61292682926829,6.289706731707317,3.331585975609756,airqo,12.34,12.34,18.68,18.68,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.19975609756098
2023-08-01 17:00:00,aq_g5_120,hourly,76.671,6.612307333333334,3.502386,airqo,14.28,14.28,17.63,17.63,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.936666666666667
2023-08-03 09:00:00,aq_g5_120,hourly,60.22166666666666,6.612099690476191,3.502386404761905,airqo,10.76,10.76,12.05,12.05,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.579047619047614
2023-08-03 12:00:00,aq_g5_120,hourly,53.8148717948718,6.6122826923076925,3.502446461538461,airqo,14.85,14.85,12.57,12.57,"Ita Elewa Primary HealthCare Centre, Ikorodu",36.87769230769231
2023-08-03 13:00:00,aq_g5_120,hourly,58.78416666666666,6.612278388888889,3.502427222222222,airqo,11.89,11.89,12.56,12.56,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.441944444444445
2023-08-03 16:00:00,aq_g5_120,hourly,62.30571428571429,6.454827238095238,3.419020023809524,airqo,13.25,13.25,14.34,14.34,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.93666666666667
2023-08-03 17:00:00,aq_g5_120,hourly,66.645,6.461966727272727,3.4228637045454544,airqo,18.26,18.26,18.42,18.42,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.44159090909091
2023-08-03 19:00:00,aq_g5_120,hourly,69.68424999999999,6.612191125,3.50247375,airqo,17.4,17.4,17.63,17.63,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.244
2023-08-03 20:00:00,aq_g5_120,hourly,70.76355555555556,6.465504622222221,3.4246288,airqo,23.43,23.43,18.92,18.92,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.01111111111112
2023-08-03 21:00:00,aq_g5_120,hourly,71.44116279069767,6.304858162790698,3.33971588372093,airqo,22.72,22.72,18.74,18.74,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.83674418604652
2023-08-04 08:00:00,aq_g5_120,hourly,59.910930232558144,6.458704674418604,3.4212494883720925,airqo,30.75,30.75,21.97,21.97,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.381627906976746
2023-08-04 11:00:00,aq_g5_120,hourly,52.10348837209302,6.458487488372094,3.4209097674418603,airqo,21.94,21.94,18.01,18.01,"Ita Elewa Primary HealthCare Centre, Ikorodu",37.60674418604651
2023-08-04 13:00:00,aq_g5_120,hourly,55.0875,6.281692850000001,3.32728995,airqo,17.94,17.94,14.88,14.88,"Ita Elewa Primary HealthCare Centre, Ikorodu",36.3865
2023-08-04 14:00:00,aq_g5_120,hourly,61.11186046511628,6.61231188372093,3.5024494651162787,airqo,18.87,18.87,17.54,17.54,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.531627906976745
2023-08-04 15:00:00,aq_g5_120,hourly,58.50697674418605,6.458531255813955,3.420946,airqo,18.45,18.45,15.96,15.96,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.52116279069767
2023-08-04 18:00:00,aq_g5_120,hourly,68.37860465116279,6.458435372093023,3.4209667441860465,airqo,22.07,22.07,18.51,18.51,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.92093023255814
2023-08-04 23:00:00,aq_g5_120,hourly,71.744375,4.959202875,2.626781,airqo,15.65,15.65,17.01,17.01,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.4575
2023-08-05 09:00:00,aq_g5_120,hourly,75.2625806451613,6.185649387096775,3.2764901612903228,airqo,23.33,23.33,16.59,16.59,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.75064516129032
2023-08-05 11:00:00,aq_g5_120,hourly,61.525128205128205,6.103647615384616,3.2330224102564102,airqo,14.75,14.75,16.76,16.76,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.30871794871795
2023-08-05 18:00:00,aq_g5_120,hourly,69.39136363636364,6.311679022727272,3.3432602954545456,airqo,22.04,22.04,18.17,18.17,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.82090909090909
2023-08-05 19:00:00,aq_g5_120,hourly,70.91581395348838,6.304729837209303,3.3394959767441863,airqo,17.72,17.72,18.87,18.87,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.432790697674417
2023-08-05 22:00:00,aq_g5_120,hourly,73.21763157894736,6.438330815789474,3.410234789473684,airqo,20.16,20.16,19.55,19.55,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.20710526315789
2023-08-06 09:00:00,aq_g5_120,hourly,61.51931818181818,6.612304090909091,3.5024599318181817,airqo,7.23,7.23,9.86,9.86,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.37772727272727
2023-08-06 12:00:00,aq_g5_120,hourly,57.40558139534884,6.612274186046512,3.502431488372093,airqo,11.67,11.67,11.73,11.73,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.63186046511628
2023-08-06 14:00:00,aq_g5_120,hourly,58.16534883720931,6.612243604651163,3.502424139534884,airqo,10.25,10.25,10.56,10.56,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.91162790697675
2023-08-06 15:00:00,aq_g5_120,hourly,62.95477272727272,6.612222500000001,3.502413363636364,airqo,14.97,14.97,13.91,13.91,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.367954545454545
