datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2023-09-01 07:00:00,aq_g5_120,hourly,81.15791666666667,6.6123,3.5024460000000004,airqo,32.39,32.39,23.28,23.28,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.87833333333333
2023-09-01 08:00:00,aq_g5_120,hourly,72.26069767441861,6.6122856744186045,3.5024419069767445,airqo,12.46,12.46,14.97,14.97,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.300000000000004
2023-09-01 09:00:00,aq_g5_120,hourly,60.5658064516129,6.39906,3.389379096774193,airqo,11.03,11.03,10.94,10.94,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.86709677419355
2023-09-01 10:00:00,aq_g5_120,hourly,56.95973684210526,6.612255,3.5021278421052635,airqo,11.72,11.72,10.41,10.41,"Ita Elewa Primary HealthCare Centre, Ikorodu",37.069210526315786
2023-09-01 11:00:00,aq_g5_120,hourly,56.47131578947368,6.611908578947368,3.5020974210526314,airqo,21.87,21.87,18.42,18.42,"Ita Elewa Primary HealthCare Centre, Ikorodu",37.01657894736842
2023-09-01 12:00:00,aq_g5_120,hourly,55.57186046511628,6.611953465116279,3.5024993255813954,airqo,13.74,13.74,10.63,10.63,"Ita Elewa Primary HealthCare Centre, Ikorodu",37.32046511627907
2023-09-01 13:00:00,aq_g5_120,hourly,52.58763157894737,6.611077736842105,3.502362815789473,airqo,12.62,12.62,11.16,11.16,"Ita Elewa Primary HealthCare Centre, Ikorodu",38.44921052631579
2023-09-01 14:00:00,aq_g5_120,hourly,54.75475,6.446583225,3.4143258750000003,airqo,12.18,12.18,10.12,10.12,"Ita Elewa Primary HealthCare Centre, Ikorodu",37.0375
2023-09-01 15:00:00,aq_g5_120,hourly,56.141714285714286,6.612251,3.502465,airqo,14.19,14.19,10.29,10.29,"Ita Elewa Primary HealthCare Centre, Ikorodu",36.48257142857143
2023-09-01 16:00:00,aq_g5_120,hourly,61.49644444444445,6.465304177777778,3.4245718222222226,airqo,12.64,12.64,11.84,11.84,"Ita Elewa Primary HealthCare Centre, Ikorodu",34.256
