datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2023-07-08 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.8,15.8,Lagos,
2023-07-08 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.6,15.6,Lagos,
2023-07-08 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.7,15.7,Lagos,
2023-07-08 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.3,15.3,Lagos,
2023-07-08 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.0,15.0,Lagos,
2023-07-08 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.2,16.2,Lagos,
2023-07-08 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.2,18.2,Lagos,
2023-07-08 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.1,17.1,Lagos,
2023-07-08 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.6,17.6,Lagos,
2023-07-08 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.6,16.6,Lagos,
2023-07-08 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.4,16.4,Lagos,
2023-07-08 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.2,16.2,Lagos,
2023-07-08 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.8,12.8,Lagos,
2023-07-08 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.1,10.1,Lagos,
2023-07-08 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.1,10.1,Lagos,
2023-07-08 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.4,10.4,Lagos,
2023-07-08 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.8,9.8,Lagos,
2023-07-08 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.4,9.4,Lagos,
2023-07-08 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2023-07-08 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.1,10.1,Lagos,
2023-07-08 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.8,9.8,Lagos,
2023-07-08 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.8,9.8,Lagos,
2023-07-08 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.8,9.8,Lagos,
2023-07-08 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2023-07-09 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.5,9.5,Lagos,
2023-07-09 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2023-07-09 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2023-07-09 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.3,15.3,Lagos,
2023-07-09 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.7,14.7,Lagos,
2023-07-09 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.3,14.3,Lagos,
