datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm2_5,site_name,temperature
2025-07-03 12:00:00,aq_g5_120,hourly,76.5075,6.61498,3.50602,airqo,39.28,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.6415
2025-07-03 13:00:00,aq_g5_120,hourly,75.98473684210526,6.61498,3.50602,airqo,31.27,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.83789473684211
2025-07-03 14:00:00,aq_g5_120,hourly,76.832,6.61498,3.50602,airqo,6.91,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.636
2025-07-03 15:00:00,aq_g5_120,hourly,74.26526315789474,6.61498,3.50602,airqo,25.54,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.78684210526316
2025-07-03 16:00:00,aq_g5_120,hourly,75.27799999999999,6.61498,3.50602,airqo,50.22,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.762500000000003
2025-07-03 17:00:00,aq_g5_120,hourly,75.73500000000003,6.61498,3.50602,airqo,54.85,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.514
2025-07-03 18:00:00,aq_g5_120,hourly,79.80526315789474,6.61498,3.50602,airqo,51.69,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.38684210526316
2025-07-03 19:00:00,aq_g5_120,hourly,79.5575,6.61498,3.50602,airqo,24.43,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.6675
2025-07-03 20:00:00,aq_g5_120,hourly,80.6621052631579,6.61498,3.50602,airqo,121.85,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.341578947368426
2025-07-03 21:00:00,aq_g5_120,hourly,80.345,6.61498,3.50602,airqo,1.98,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.475
2025-07-04 11:00:00,aq_g5_120,hourly,89.4675,6.61498,3.50602,airqo,32.85,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.53833333333333
2025-07-04 12:00:00,aq_g5_120,hourly,85.44263157894734,6.61498,3.50602,airqo,19.21,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.141052631578944
2025-07-04 13:00:00,aq_g5_120,hourly,84.64473684210527,6.61498,3.50602,airqo,26.93,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.14
2025-07-04 14:00:00,aq_g5_120,hourly,84.02200000000002,6.61498,3.50602,airqo,30.41,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.7935
2025-07-04 15:00:00,aq_g5_120,hourly,86.34350000000002,6.61498,3.50602,airqo,29.65,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.4215
2025-07-04 16:00:00,aq_g5_120,hourly,87.79473684210528,6.61498,3.50602,airqo,33.3,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.123157894736845
2025-07-04 17:00:00,aq_g5_120,hourly,85.805,6.61498,3.50602,airqo,54.8,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.995
2025-07-04 18:00:00,aq_g5_120,hourly,87.9257894736842,6.61498,3.50602,airqo,84.49,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.48578947368421
2025-07-04 19:00:00,aq_g5_120,hourly,87.9329411764706,6.61498,3.50602,airqo,49.73,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.787647058823527
2025-07-05 07:00:00,aq_g5_120,hourly,89.624,6.61498,3.50602,airqo,8.56,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.867
2025-07-05 08:00:00,aq_g5_120,hourly,85.22666666666667,6.61498,3.50602,airqo,51.68,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.947222222222223
2025-07-05 09:00:00,aq_g5_120,hourly,82.089,6.61498,3.50602,airqo,27.92,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.914
