datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-02-01 10:00:00,airqo-g5167,hourly,69.468,6.49166,3.39037,airqo,15.3,15.3,14.77,14.77,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",34.878
2025-02-01 12:00:00,airqo-g5167,hourly,71.97999999999998,6.49166,3.39037,airqo,32.42,32.42,22.09,22.09,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",34.38428571428572
2025-02-01 13:00:00,airqo-g5167,hourly,72.52380952380952,6.49166,3.3903699999999994,airqo,15.18,15.18,14.73,14.73,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",33.82857142857143
2025-02-01 14:00:00,airqo-g5167,hourly,72.1096,6.49166,3.39037,airqo,32.41,32.41,21.92,21.92,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",34.038
2025-02-01 16:00:00,airqo-g5167,hourly,76.34937500000001,6.49166,3.39037,airqo,31.56,31.56,22.36,22.36,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",32.419375
2025-02-01 17:00:00,airqo-g5167,hourly,80.33285714285714,6.49166,3.39037,airqo,35.6,35.6,23.43,23.43,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",31.35357142857143
2025-02-01 19:00:00,airqo-g5167,hourly,83.99066666666667,6.49166,3.39037,airqo,34.7,34.7,23.43,23.43,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",30.77266666666667
2025-02-01 21:00:00,airqo-g5167,hourly,84.53761904761905,6.49166,3.39037,airqo,34.51,34.51,22.29,22.29,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",30.66238095238096
2025-02-01 22:00:00,airqo-g5167,hourly,85.91111111111113,6.49166,3.39037,airqo,34.17,34.17,22.02,22.02,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",30.43629629629629
2025-02-01 23:00:00,airqo-g5167,hourly,86.77909090909091,6.4916599999999995,3.39037,airqo,16.4,16.4,17.89,17.89,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",30.38
2025-02-02 07:00:00,airqo-g5167,hourly,79.945,6.49166,3.39037,airqo,64.04,64.04,50.8,50.8,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",31.53428571428572
2025-02-02 08:00:00,airqo-g5167,hourly,77.93653846153846,6.49166,3.39037,airqo,59.22,59.22,48.63,48.63,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",32.93346153846154
2025-02-02 09:00:00,airqo-g5167,hourly,70.48760000000001,6.49166,3.39037,airqo,64.72,64.72,51.68,51.68,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",35.542
2025-02-02 10:00:00,airqo-g5167,hourly,74.02692307692307,6.49166,3.39037,airqo,61.05,61.05,50.1,50.1,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",32.97730769230769
2025-02-02 12:00:00,airqo-g5167,hourly,70.74816199376947,6.49166,3.39037,airqo,41.07,41.07,30.56,30.56,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",33.83937694704053
2025-02-02 13:00:00,airqo-g5167,hourly,69.05086486486483,6.49166,3.39037,airqo,39.89,39.89,27.98,27.98,"LSDPC housing estate, Ebute Meta, Lagos, Nigeria",34.74637837837839
