datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-05-02 12:00:00,airqo-g5176,hourly,87.83933333333333,6.545815482067103,3.350629554569416,airqo,20.22,20.22,15.73,15.73,"NIMET, Oshodi, Lagos, Nigeria",32.53933333333333
2025-05-02 17:00:00,airqo-g5176,hourly,97.14833333333334,6.545815482067103,3.350629554569416,airqo,40.84,40.84,30.16,30.16,"NIMET, Oshodi, Lagos, Nigeria",29.55928571428571
2025-05-08 00:00:00,airqo-g5176,hourly,93.32212765957443,6.545815482067103,3.350629554569416,airqo,11.17,11.17,7.05,7.05,"NIMET, Oshodi, Lagos, Nigeria",30.22357142857144
2025-05-08 01:00:00,airqo-g5176,hourly,92.9,6.545815482067103,3.350629554569416,airqo,2.89,2.89,9.0,9.0,"NIMET, Oshodi, Lagos, Nigeria",24.951666666666668
2025-05-08 02:00:00,airqo-g5176,hourly,97.27405405405403,6.545815482067103,3.350629554569416,airqo,2.64,2.64,9.01,9.01,"NIMET, Oshodi, Lagos, Nigeria",26.31
2025-05-12 17:00:00,airqo-g5176,hourly,89.48666666666665,6.545815482067103,3.350629554569416,airqo,23.4,23.4,17.9,17.9,"NIMET, Oshodi, Lagos, Nigeria",32.160000000000004
2025-05-12 18:00:00,airqo-g5176,hourly,92.90428571428572,6.545815482067103,3.350629554569416,airqo,10.63,10.63,9.9,9.9,"NIMET, Oshodi, Lagos, Nigeria",31.7030612244898
2025-05-12 21:00:00,airqo-g5176,hourly,92.63352941176473,6.545815482067103,3.350629554569416,airqo,8.19,157.19,7.83,112.13,"NIMET, Oshodi, Lagos, Nigeria",32.027647058823526
2025-05-15 21:00:00,airqo-g5176,hourly,87.965,6.545815482067103,3.350629554569416,airqo,81.67,81.67,62.55,62.55,"NIMET, Oshodi, Lagos, Nigeria",31.67
2025-05-15 22:00:00,airqo-g5176,hourly,91.22611111111112,6.545815482067103,3.350629554569416,airqo,51.91,51.91,42.84,42.84,"NIMET, Oshodi, Lagos, Nigeria",30.84055555555556
2025-05-15 23:00:00,airqo-g5176,hourly,91.68785714285714,6.545815482067103,3.350629554569416,airqo,16.96,16.96,12.89,12.89,"NIMET, Oshodi, Lagos, Nigeria",31.30857142857143
2025-05-17 17:00:00,airqo-g5176,hourly,94.18,6.545815482067103,3.350629554569416,airqo,63.98,63.98,52.74,52.74,"NIMET, Oshodi, Lagos, Nigeria",27.02692307692308
