datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-01-08 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,-999.0,-999.0,Lagos,
2025-01-08 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,23.7,23.7,Lagos,
2025-01-08 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,23.6,23.6,Lagos,
2025-01-08 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,22.7,22.7,Lagos,
2025-01-08 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.9,20.9,Lagos,
2025-01-08 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.7,19.7,Lagos,
2025-01-08 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.0,19.0,Lagos,
2025-01-08 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.8,18.8,Lagos,
2025-01-08 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.9,18.9,Lagos,
2025-01-08 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.4,19.4,Lagos,
2025-01-08 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.8,19.8,Lagos,
2025-01-09 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.9,19.9,Lagos,
2025-01-09 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.2,20.2,Lagos,
2025-01-09 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,21.3,21.3,Lagos,
2025-01-09 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,24.7,24.7,Lagos,
2025-01-09 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,25.5,25.5,Lagos,
2025-01-09 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,25.3,25.3,Lagos,
2025-01-09 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,26.3,26.3,Lagos,
2025-01-09 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,28.1,28.1,Lagos,
2025-01-09 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,30.1,30.1,Lagos,
2025-01-09 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,32.8,32.8,Lagos,
2025-01-09 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,37.3,37.3,Lagos,
2025-01-09 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,41.6,41.6,Lagos,
2025-01-09 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,43.3,43.3,Lagos,
2025-01-09 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,41.7,41.7,Lagos,
2025-01-09 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,39.7,39.7,Lagos,
2025-01-09 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,37.9,37.9,Lagos,
2025-01-09 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,37.1,37.1,Lagos,
2025-01-09 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,36.4,36.4,Lagos,
2025-01-09 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,36.8,36.8,Lagos,
2025-01-10 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,54.4,54.4,Lagos,
2025-01-10 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,62.2,62.2,Lagos,
2025-01-10 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,63.1,63.1,Lagos,
2025-01-10 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,63.8,63.8,Lagos,
2025-01-10 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,59.9,59.9,Lagos,
2025-01-10 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,56.8,56.8,Lagos,
2025-01-10 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,58.2,58.2,Lagos,
2025-01-10 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,58.8,58.8,Lagos,
2025-01-10 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,59.5,59.5,Lagos,
2025-01-10 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,58.7,58.7,Lagos,
2025-01-10 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,57.1,57.1,Lagos,
2025-01-10 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,54.5,54.5,Lagos,
2025-01-10 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,53.1,53.1,Lagos,
2025-01-10 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,53.6,53.6,Lagos,
2025-01-10 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,53.2,53.2,Lagos,
2025-01-10 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,52.7,52.7,Lagos,
2025-01-10 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,51.0,51.0,Lagos,
2025-01-10 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,49.5,49.5,Lagos,
2025-01-11 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,49.1,49.1,Lagos,
2025-01-11 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,54.2,54.2,Lagos,
2025-01-11 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,69.0,69.0,Lagos,
