datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2024-07-01 00:00:00,aq_g5_120,hourly,76.1215,0.0,0.0,airqo,18.23,18.23,16.54,16.54,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.3885
2024-07-01 01:00:00,aq_g5_120,hourly,76.65047619047618,0.0,0.0,airqo,29.86,29.86,23.35,23.35,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.34142857142857
2024-07-01 02:00:00,aq_g5_120,hourly,79.529,0.0,0.0,airqo,34.89,34.89,29.12,29.12,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.6125
2024-07-01 03:00:00,aq_g5_120,hourly,79.9852380952381,0.0,0.0,airqo,32.64,32.64,27.09,27.09,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.91809523809524
2024-07-01 04:00:00,aq_g5_120,hourly,82.178,0.0,0.0,airqo,30.99,30.99,25.22,25.22,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.4005
2024-07-01 05:00:00,aq_g5_120,hourly,81.454,0.0,0.0,airqo,32.75,32.75,26.42,26.42,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.7675
2024-07-01 06:00:00,aq_g5_120,hourly,82.12100000000001,0.0,0.0,airqo,31.95,31.95,26.27,26.27,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.942
2024-07-01 07:00:00,aq_g5_120,hourly,75.1635,0.0,0.0,airqo,30.34,30.34,23.18,23.18,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.278000000000006
2024-07-01 18:00:00,aq_g5_120,hourly,75.712,0.0,0.0,airqo,31.53,31.53,24.41,24.41,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.618
2024-07-01 19:00:00,aq_g5_120,hourly,75.4385,0.0,0.0,airqo,32.19,32.19,24.62,24.62,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.9475
2024-07-01 20:00:00,aq_g5_120,hourly,77.11761904761904,0.0,0.0,airqo,37.88,37.88,27.84,27.84,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.395714285714288
2024-07-01 21:00:00,aq_g5_120,hourly,77.19733333333333,0.0,0.0,airqo,37.45,37.45,27.06,27.06,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.578
2024-07-01 22:00:00,aq_g5_120,hourly,77.62761904761905,0.0,0.0,airqo,29.68,29.68,23.0,23.0,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.31095238095238
2024-07-01 23:00:00,aq_g5_120,hourly,77.40950000000001,0.0,0.0,airqo,33.08,33.08,24.35,24.35,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.410500000000003
2024-07-02 00:00:00,aq_g5_120,hourly,78.52428571428571,0.0,0.0,airqo,28.34,28.34,23.29,23.29,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.854285714285712
2024-07-02 01:00:00,aq_g5_120,hourly,78.586,0.0,0.0,airqo,28.14,28.14,23.15,23.15,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.0025
2024-07-02 02:00:00,aq_g5_120,hourly,79.25142857142858,0.0,0.0,airqo,30.9,30.9,24.97,24.97,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.734761904761903
2024-07-02 03:00:00,aq_g5_120,hourly,79.39750000000001,0.0,0.0,airqo,36.34,36.34,31.72,31.72,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.662
2024-07-02 04:00:00,aq_g5_120,hourly,80.17999999999999,0.0,0.0,airqo,33.95,33.95,27.97,27.97,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.32619047619048
2024-07-02 05:00:00,aq_g5_120,hourly,81.012,0.0,0.0,airqo,41.19,41.19,32.48,32.48,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.034
2024-07-02 06:00:00,aq_g5_120,hourly,81.301,0.0,0.0,airqo,42.24,42.24,33.75,33.75,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.427
2024-07-02 07:00:00,aq_g5_120,hourly,80.337,0.0,0.0,airqo,41.06,41.06,33.73,33.73,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.941000000000003
2024-07-02 08:00:00,aq_g5_120,hourly,79.8555,0.0,0.0,airqo,39.35,39.35,33.08,33.08,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.3725
2024-07-02 10:00:00,aq_g5_120,hourly,77.144,0.0,0.0,airqo,39.9,39.9,34.09,34.09,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.456
2024-07-02 11:00:00,aq_g5_120,hourly,76.51733333333333,0.0,0.0,airqo,36.15,36.15,28.72,28.72,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.128
2024-07-02 12:00:00,aq_g5_120,hourly,79.18066666666667,0.0,0.0,airqo,29.1,29.1,24.1,24.1,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.990666666666662
2024-07-02 15:00:00,aq_g5_120,hourly,88.55,0.0,0.0,airqo,19.3,19.3,17.36,17.36,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.559999999999995
2024-07-02 16:00:00,aq_g5_120,hourly,82.809,0.0,0.0,airqo,26.37,26.37,22.41,22.41,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.176
2024-07-02 17:00:00,aq_g5_120,hourly,79.9305,0.0,0.0,airqo,33.02,33.02,25.08,25.08,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.223000000000003
2024-07-02 18:00:00,aq_g5_120,hourly,80.9635,0.0,0.0,airqo,43.01,43.01,32.51,32.51,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.5285
2024-07-02 19:00:00,aq_g5_120,hourly,81.348,0.0,0.0,airqo,55.86,55.86,47.74,47.74,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.654000000000003
2024-07-03 10:00:00,aq_g5_120,hourly,94.28,6.61498,3.50602,airqo,10.93,10.93,15.75,15.75,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.82
2024-07-03 11:00:00,aq_g5_120,hourly,90.07263157894737,6.61498,3.50602,airqo,14.04,14.04,15.51,15.51,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.674736842105265
2024-07-03 12:00:00,aq_g5_120,hourly,85.88647058823528,6.61498,3.50602,airqo,24.66,24.66,21.02,21.02,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.41764705882353
2024-07-03 18:00:00,aq_g5_120,hourly,81.365,6.61498,3.50602,airqo,27.64,27.64,22.79,22.79,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.859166666666667
2024-07-03 19:00:00,aq_g5_120,hourly,82.741,6.61498,3.5060200000000004,airqo,29.89,29.89,24.21,24.21,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.486
