datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2024-03-01 07:00:00,aq_g5_120,hourly,74.22047619047619,0.0,0.0,airqo,28.67,28.67,23.68,23.68,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.742380952380955
2024-03-01 09:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 10:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 11:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 12:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 13:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 14:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 15:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 16:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 17:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-01 19:00:00,aq_g5_120,hourly,69.93904761904761,0.0,0.0,airqo,33.91,33.91,25.81,25.81,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.02142857142857
2024-03-02 00:00:00,aq_g5_120,hourly,76.31380952380952,0.0,0.0,airqo,17.09,17.09,15.03,15.03,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.353809523809527
2024-03-02 04:00:00,aq_g5_120,hourly,78.43142857142857,0.0,0.0,airqo,23.7,23.7,18.44,18.44,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.78047619047619
2024-03-02 06:00:00,aq_g5_120,hourly,79.757,0.0,0.0,airqo,34.29,34.29,27.81,27.81,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.927
2024-03-02 08:00:00,aq_g5_120,hourly,68.4,0.0,0.0,airqo,32.12,32.12,24.22,24.22,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.59555555555556
2024-03-02 19:00:00,aq_g5_120,hourly,71.22166666666666,0.0,0.0,airqo,22.5,22.5,20.67,20.67,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.54666666666667
2024-03-03 01:00:00,aq_g5_120,hourly,69.10571428571428,0.0,0.0,airqo,19.79,19.79,16.78,16.78,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.20047619047619
2024-03-03 07:00:00,aq_g5_120,hourly,70.43428571428572,0.0,0.0,airqo,46.74,46.74,40.12,40.12,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.414761904761907
2024-03-03 09:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 11:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 12:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 13:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 14:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 15:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 16:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 17:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-03 19:00:00,aq_g5_120,hourly,68.1352380952381,0.0,0.0,airqo,22.86,22.86,21.88,21.88,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.79238095238095
2024-03-03 21:00:00,aq_g5_120,hourly,70.60681818181818,0.0,0.0,airqo,24.11,24.11,20.44,20.44,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.62909090909091
2024-03-04 09:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-04 10:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-04 11:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-04 12:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
2024-03-04 14:00:00,aq_g5_120,hourly,,,,airqo,,,,,"Ita Elewa Primary HealthCare Centre, Ikorodu",
