datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2024-11-01 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.0,11.0,Lagos,
2024-11-01 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.0,11.0,Lagos,
2024-11-01 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.9,10.9,Lagos,
2024-11-01 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.7,10.7,Lagos,
2024-11-01 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.8,15.8,Lagos,
2024-11-01 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.9,19.9,Lagos,
2024-11-01 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.9,20.9,Lagos,
2024-11-01 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.1,18.1,Lagos,
2024-11-01 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.0,16.0,Lagos,
2024-11-01 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.9,15.9,Lagos,
2024-11-01 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.0,20.0,Lagos,
2024-11-01 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.8,17.8,Lagos,
2024-11-01 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.7,16.7,Lagos,
2024-11-01 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.7,16.7,Lagos,
2024-11-01 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.3,15.3,Lagos,
2024-11-01 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.3,14.3,Lagos,
2024-11-01 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.2,14.2,Lagos,
2024-11-01 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.4,15.4,Lagos,
2024-11-01 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.1,17.1,Lagos,
2024-11-01 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.3,16.3,Lagos,
2024-11-01 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.3,15.3,Lagos,
2024-11-01 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.7,14.7,Lagos,
2024-11-01 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.6,14.6,Lagos,
2024-11-01 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.2,14.2,Lagos,
2024-11-02 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.4,14.4,Lagos,
2024-11-02 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.4,14.4,Lagos,
2024-11-02 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.0,14.0,Lagos,
2024-11-02 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.9,13.9,Lagos,
2024-11-02 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.8,14.8,Lagos,
2024-11-02 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.3,18.3,Lagos,
2024-11-02 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.3,18.3,Lagos,
2024-11-02 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.5,20.5,Lagos,
2024-11-02 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.6,19.6,Lagos,
2024-11-02 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.4,20.4,Lagos,
2024-11-02 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.3,19.3,Lagos,
2024-11-02 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.3,17.3,Lagos,
2024-11-02 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.8,16.8,Lagos,
2024-11-02 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.1,17.1,Lagos,
2024-11-02 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.3,16.3,Lagos,
2024-11-02 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.0,16.0,Lagos,
2024-11-02 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.4,15.4,Lagos,
2024-11-02 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.6,15.6,Lagos,
2024-11-02 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.4,15.4,Lagos,
2024-11-02 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.7,14.7,Lagos,
2024-11-02 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.1,14.1,Lagos,
2024-11-02 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.1,14.1,Lagos,
2024-11-02 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.5,13.5,Lagos,
2024-11-02 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.5,13.5,Lagos,
2024-11-03 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.9,13.9,Lagos,
2024-11-03 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.1,14.1,Lagos,
2024-11-03 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.0,14.0,Lagos,
