datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2024-12-01 00:00:00,aq_g5_120,hourly,54.87823529411765,6.61498,3.50602,airqo,50.38,50.38,41.6,41.6,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.0264705882353
2024-12-01 01:00:00,aq_g5_120,hourly,53.85863636363634,6.61498,3.50602,airqo,52.65,52.65,43.94,43.94,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.587272727272733
2024-12-01 06:00:00,aq_g5_120,hourly,62.39,6.61498,3.50602,airqo,39.22,39.22,32.31,32.31,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.2
2024-12-01 07:00:00,aq_g5_120,hourly,43.14555555555555,6.61498,3.50602,airqo,38.15,38.15,29.58,29.58,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.367222222222225
2024-12-01 08:00:00,aq_g5_120,hourly,38.31,6.61498,3.50602,airqo,40.71,40.71,29.89,29.89,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.584999999999994
2024-12-01 00:00:00,aq_g5_118,hourly,53.18472160356347,6.51238,3.367,airqo,72.06,72.06,54.78,54.78,"NIMR, Yaba, Lagos, Nigeria",33.59817371937639
2024-12-01 01:00:00,aq_g5_118,hourly,52.90457142857143,6.51238,3.367,airqo,115.31,115.31,76.45,76.45,"NIMR, Yaba, Lagos, Nigeria",33.313428571428574
2024-12-01 02:00:00,aq_g5_118,hourly,54.1484,6.51238,3.367,airqo,95.92,95.92,64.16,64.16,"NIMR, Yaba, Lagos, Nigeria",32.8816
2024-12-01 08:00:00,aq_g5_118,hourly,32.83883870967742,6.51238,3.367,airqo,38.73,38.73,24.6,24.6,"NIMR, Yaba, Lagos, Nigeria",35.83703225806452
2024-12-01 09:00:00,aq_g5_118,hourly,28.0052,6.51238,3.367,airqo,42.96,42.96,26.1,26.1,"NIMR, Yaba, Lagos, Nigeria",39.372800000000005
2024-12-01 00:00:00,aq_g5_119,hourly,54.41052631578947,6.55686,3.35579,airqo,143.96,143.96,136.92,136.92,Oshodi lagos,32.125263157894736
2024-12-01 01:00:00,aq_g5_119,hourly,55.438684210526304,6.55686,3.35579,airqo,82.02,82.02,66.27,66.27,Oshodi lagos,31.58605263157894
2024-12-01 02:00:00,aq_g5_119,hourly,59.27305084745765,6.55686,3.35579,airqo,83.09,83.09,67.95,67.95,Oshodi lagos,30.53954802259888
2024-12-01 03:00:00,aq_g5_119,hourly,59.78072340425532,6.55686,3.35579,airqo,111.74,111.74,100.33,100.33,Oshodi lagos,30.46808510638298
2024-12-01 04:00:00,aq_g5_119,hourly,58.359,6.55686,3.35579,airqo,85.9,85.9,68.45,68.45,Oshodi lagos,30.465
2024-12-01 05:00:00,aq_g5_119,hourly,56.29222222222219,6.55686,3.35579,airqo,76.75,76.75,67.2,67.2,Oshodi lagos,30.51200000000001
2024-12-01 06:00:00,aq_g5_119,hourly,56.220000000000006,6.55686,3.35579,airqo,82.61,82.61,75.55,75.55,Oshodi lagos,30.07
2024-12-01 08:00:00,aq_g5_119,hourly,38.89514285714286,6.55686,3.35579,airqo,44.02,44.02,34.44,34.44,Oshodi lagos,33.69133333333334
2024-12-01 09:00:00,aq_g5_119,hourly,34.705686274509816,6.55686,3.35579,airqo,46.88,46.88,37.99,37.99,Oshodi lagos,34.897058823529406
2024-12-01 00:00:00,airqo_g5245,hourly,77.0836,6.516318779652858,3.393951728388579,airqo,75.71,75.71,62.08,62.08,UNILAG Central Research Laboratory Colocation Centre,28.8559
2024-12-01 01:00:00,airqo_g5245,hourly,75.87555555555555,6.516318779652858,3.393951728388579,airqo,87.04,87.04,65.84,65.84,UNILAG Central Research Laboratory Colocation Centre,28.77
2024-12-01 02:00:00,airqo_g5245,hourly,77.21051643192487,6.516318779652858,3.393951728388579,airqo,90.6,90.6,66.72,66.72,UNILAG Central Research Laboratory Colocation Centre,27.98741784037557
2024-12-01 03:00:00,airqo_g5245,hourly,78.01,6.516318779652858,3.393951728388579,airqo,92.18,92.18,61.53,61.53,UNILAG Central Research Laboratory Colocation Centre,27.7
2024-12-01 07:00:00,airqo_g5245,hourly,47.04,6.516318779652858,3.393951728388579,airqo,44.39,44.39,31.66,31.66,UNILAG Central Research Laboratory Colocation Centre,33.13
2024-12-01 08:00:00,airqo_g5245,hourly,43.2495,6.516318779652858,3.393951728388579,airqo,40.19,40.19,24.93,24.93,UNILAG Central Research Laboratory Colocation Centre,33.8375
2024-12-01 09:00:00,airqo_g5245,hourly,37.2090502793296,6.516318779652858,3.393951728388579,airqo,41.91,41.91,26.1,26.1,UNILAG Central Research Laboratory Colocation Centre,36.14648044692739
2024-12-01 10:00:00,airqo_g5245,hourly,35.454444444444434,6.516318779652858,3.393951728388579,airqo,48.02,48.02,34.32,34.32,UNILAG Central Research Laboratory Colocation Centre,39.31055555555553
2024-12-01 11:00:00,airqo_g5245,hourly,34.31358490566036,6.516318779652858,3.393951728388579,airqo,44.2,44.2,27.36,27.36,UNILAG Central Research Laboratory Colocation Centre,40.41283018867924
2024-12-01 00:00:00,airqo_g5280,hourly,68.62100000000001,6.51726374114155,3.3938491870126284,airqo,107.54,107.54,73.31,73.31,UNILAG Central Research Laboratory Colocation Centre,28.0725
