datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2024-10-01 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.8,9.8,Lagos,
2024-10-01 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2024-10-01 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.6,9.6,Lagos,
2024-10-01 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.9,9.9,Lagos,
2024-10-01 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-01 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.9,13.9,Lagos,
2024-10-01 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.0,18.0,Lagos,
2024-10-01 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.6,16.6,Lagos,
2024-10-01 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.8,12.8,Lagos,
2024-10-01 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.9,10.9,Lagos,
2024-10-01 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-01 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.9,8.9,Lagos,
2024-10-01 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.5,8.5,Lagos,
2024-10-01 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.1,8.1,Lagos,
2024-10-01 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.9,7.9,Lagos,
2024-10-01 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.9,7.9,Lagos,
2024-10-01 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.0,8.0,Lagos,
2024-10-01 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.0,8.0,Lagos,
2024-10-01 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.2,8.2,Lagos,
2024-10-01 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.2,8.2,Lagos,
2024-10-01 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.5,8.5,Lagos,
2024-10-01 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.9,8.9,Lagos,
2024-10-01 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.7,8.7,Lagos,
2024-10-01 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.2,9.2,Lagos,
2024-10-02 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.5,11.5,Lagos,
2024-10-02 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.7,12.7,Lagos,
2024-10-02 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.0,14.0,Lagos,
2024-10-02 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.7,13.7,Lagos,
2024-10-02 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.4,14.4,Lagos,
2024-10-02 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.8,15.8,Lagos,
2024-10-02 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.4,16.4,Lagos,
2024-10-02 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,17.8,17.8,Lagos,
2024-10-02 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,18.3,18.3,Lagos,
2024-10-02 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.1,14.1,Lagos,
2024-10-02 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.7,10.7,Lagos,
2024-10-02 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.5,8.5,Lagos,
2024-10-02 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.3,7.3,Lagos,
2024-10-02 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.5,7.5,Lagos,
2024-10-02 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.0,7.0,Lagos,
2024-10-02 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.7,6.7,Lagos,
2024-10-02 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.6,6.6,Lagos,
2024-10-02 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.6,6.6,Lagos,
2024-10-02 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.9,6.9,Lagos,
2024-10-02 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.7,7.7,Lagos,
2024-10-02 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.3,8.3,Lagos,
2024-10-02 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.0,9.0,Lagos,
2024-10-02 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2024-10-02 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.4,11.4,Lagos,
2024-10-03 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.2,11.2,Lagos,
2024-10-03 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.7,11.7,Lagos,
2024-10-03 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.5,12.5,Lagos,
2024-10-03 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.8,11.8,Lagos,
2024-10-03 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.6,11.6,Lagos,
2024-10-03 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.5,14.5,Lagos,
2024-10-03 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,19.0,19.0,Lagos,
2024-10-03 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.6,15.6,Lagos,
2024-10-03 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.5,16.5,Lagos,
2024-10-03 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,16.3,16.3,Lagos,
2024-10-03 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.9,20.9,Lagos,
2024-10-03 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,20.1,20.1,Lagos,
2024-10-03 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.3,14.3,Lagos,
2024-10-03 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.1,11.1,Lagos,
2024-10-03 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-03 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.0,8.0,Lagos,
2024-10-03 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.4,6.4,Lagos,
2024-10-03 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,5.9,5.9,Lagos,
2024-10-03 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.2,6.2,Lagos,
2024-10-03 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.3,6.3,Lagos,
2024-10-03 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,6.7,6.7,Lagos,
2024-10-03 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,7.5,7.5,Lagos,
2024-10-03 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.3,8.3,Lagos,
2024-10-03 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.4,9.4,Lagos,
2024-10-04 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-04 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.2,10.2,Lagos,
2024-10-04 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.8,10.8,Lagos,
2024-10-04 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.3,12.3,Lagos,
2024-10-04 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,14.5,14.5,Lagos,
2024-10-04 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,15.2,15.2,Lagos,
2024-10-04 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,13.5,13.5,Lagos,
2024-10-04 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,12.3,12.3,Lagos,
2024-10-04 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.4,11.4,Lagos,
2024-10-04 10:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.1,11.1,Lagos,
2024-10-04 11:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,11.1,11.1,Lagos,
2024-10-04 12:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.5,10.5,Lagos,
2024-10-04 13:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 14:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.5,10.5,Lagos,
2024-10-04 15:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 16:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 17:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.4,10.4,Lagos,
2024-10-04 18:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.4,10.4,Lagos,
2024-10-04 19:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.4,10.4,Lagos,
2024-10-04 20:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 21:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.3,10.3,Lagos,
2024-10-04 22:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.2,10.2,Lagos,
2024-10-04 23:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-05 00:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,10.0,10.0,Lagos,
2024-10-05 01:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.7,9.7,Lagos,
2024-10-05 02:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.6,9.6,Lagos,
2024-10-05 03:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.1,9.1,Lagos,
2024-10-05 04:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.0,9.0,Lagos,
2024-10-05 05:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.0,9.0,Lagos,
2024-10-05 06:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,9.1,9.1,Lagos,
2024-10-05 07:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.9,8.9,Lagos,
2024-10-05 08:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.4,8.4,Lagos,
2024-10-05 09:00:00,dos-lagos,hourly,,6.440483,3.406815,metone,,,8.4,8.4,Lagos,
